id,route_id,point_id,sequenceNr
5139e416-6ac7-4ba9-8951-195b6c537a04,40a80b57-a0b0-4481-a405-79a5584d377e,4e2673c6-7a7c-461b-b735-3b1f08ac2a88,6
a88012ce-60cd-4a0e-817f-370660a648e6,ca5c7a4d-f516-40e1-88c8-a011852a34d2,05d6f5c6-c8f1-41a5-8f93-0e0a37ca1bd8,3
99705d86-4967-4c2b-9c93-6a2cd21f2d02,ec4b55c1-8e54-4ba2-a3e4-7a50c5801845,e8083046-ed22-4eef-8413-77c7627abd6b,5
4011b681-7223-45f8-8c2e-ebe0cd09578d,3cc94c66-472a-48bb-82f4-e3c157a7b877,4589328e-2f9c-478f-9e02-02552c802c43,5
d8633593-e728-402a-90b3-c70f6d5ee3c7,b0bd31ee-5b0c-453f-a2f2-eb539fd3ba0a,f065b0ff-5852-4fa9-9011-4b53e107abc9,7
3ecf71dd-2a50-4715-a61d-9fa0f10046b7,2dc08f5e-1271-4884-bd5b-8f60fabcb032,8470644e-42f0-462a-8148-a824877a198f,5
dec956aa-ec8a-434b-afa9-3eb293329d4b,7fc252db-84d7-495b-9db9-b2ea7d9bc5fc,f1ae239a-1f96-4b97-a099-0f3fc87d3aaf,6
eca75abb-4e86-433c-81bb-d660382bdbb2,1f46ac39-9803-4811-bd18-4be2c9cee901,b981219d-bcdb-4bea-8fea-4fa657af3c11,3
0b828058-2fa8-4c9c-8b4f-00214a2b9dea,148c30bf-b1ea-43e2-b642-a7b1e06111ce,c0c05e31-9add-4a8c-8901-26eefa3067c4,3
f516ac84-2608-47a9-9cbf-9ffd591d0383,5356d211-8c8b-415c-941f-850df7aa5946,efdc97ad-fbd2-4efc-b48d-2e8d80724f80,2
a95e102c-4eec-4f6d-b805-aa266bee18a2,8205d236-b61a-4cb1-9059-add0e7939788,b26f400c-cf8f-497b-af4f-a0c68ed0cd23,2
bec43423-7e4e-41da-8c14-b4e2b0593ba0,e945b228-9ead-45c3-8882-63a16c62ac51,645b8dce-0e63-41f3-99f5-be4da0c9d679,10
fad10edd-fbab-4da4-92a6-5027ba61dc99,7467a9be-8ca7-4c0d-a39a-76eb684ebfb9,3bec3fb9-f3b2-481f-9e1a-8018057c8366,6
d169a0e8-91c6-4a99-90d5-da8b0ab015a4,09bf3517-e0e8-497f-953f-266bc0efcc36,5e9d4d8d-e6aa-4d69-8e01-20054a5c8fd9,0
878a1ac1-3115-4c5d-886a-2de08d20cf63,99f3ef45-61ed-4dac-90ea-e854e65a03ee,87278b9f-435a-401c-9283-a6ce56859065,5
f11df97e-8b89-4a6d-9148-05fbb6336f3b,ba87608f-c1a3-4a34-a135-fb73f4cbdf23,90f3ef84-7afd-4882-8be0-772b9337d898,0
5f67009a-31c1-4b33-9d07-a065f1b89b5c,e0d78748-076b-42e6-a343-994e87f115b9,04c1fc76-c4a1-4ecf-89d3-114b7e19a62c,0
6496dc09-e29c-41c5-9025-3280380c4205,87255637-d3c7-4c46-ad74-fd7c01f6153b,406f06f1-9ced-4305-a2bb-7c0a2e912f17,0
8cf06bc0-db42-41ec-b8a3-362a2a4382a3,9e6827af-877b-4e3a-b954-e1bedaa71d58,1400cd78-9d95-4ca6-9327-332434ff5b41,3
a332322f-7b4e-4f75-be8b-0bded143076a,eb7c3f9b-f7b9-4ff9-8b1f-89730f3c3eef,1a753c29-84f7-442b-a217-b682a6093aea,4
4f5caf0c-e866-4be5-9dff-09beb0c1b164,afc7b4cf-0063-4022-8a20-d65f202601b0,0457d25e-cadf-4922-bf22-221e6b8aec71,6
de463cd7-0db7-42c5-9afb-71e950d3e4a0,38235da0-f71a-4123-acae-e286086e78db,e8c21ae8-b21a-4c21-84a3-16a930a2538b,9
42e95e67-400a-406e-8e6d-135ca1766479,6a39c24a-f90e-40c7-aaae-bfc43d060739,5d012a62-a3d3-4a4d-beaf-388845d8a6f1,6
6aca49f0-e769-4bdf-8485-39d84f9eb55d,494df6c9-c5f5-457c-acbb-74c4a31b3ec5,506cdf85-258a-4bcb-95ae-0a1fdbaa8535,5
6e1a7b2f-d68f-4147-a015-ff58da47ac44,584d1ec1-2f7d-4d2d-97b0-dcb0fae2dcb4,fa9a0b54-711d-4dd4-a3e9-3b78803feeef,2
127eaa34-cadc-4886-8a2e-5b4f1d1343a3,9093ec68-d67e-4e65-b1e0-f3f722812f6c,57e91f32-29e9-4e99-977b-9bb839cab886,6
fa324f43-8523-41c9-9708-3b65ad08e227,391d7f46-1d44-4908-b8de-29e4863565fb,ad61f72d-96c7-4a98-9b9e-44bf72eeed30,0
d37c8f8d-cae5-4a94-9963-bcbb26e5aa49,f9ed686b-4878-4376-8017-7cb3c02aab63,8eede40a-6efe-45c0-87d4-c3873111f8b3,6
852d5aa7-4ef3-4940-989c-25aa95e3613a,72ee76a3-4442-4a09-b99b-c765c327674f,188472d0-1b77-44ce-a47c-6c3c31df5d2d,2
4227369d-adf7-4971-9d8e-5dbfad53514c,37b76884-e20c-4aa1-a84c-55d0c605e9aa,d0eeabb9-f548-41f3-b12a-05c2ca51fc88,10
d6b42d3c-fa69-492f-b784-26e6136d9546,63c1e154-59f3-4ea5-839d-08b435b95157,5bc50a1a-7af1-4fb1-ae9a-d3a20adce919,5
f4ee3323-05cd-4d6a-abcf-50bf403f8c7c,2686e351-9ad6-43ae-9ae8-656f00ff07e5,140ca3b8-fd1d-4c52-aa28-2b0aeea57802,7
0fbfe04d-bb1b-471a-9fc3-fb1da8c5d1b4,6518afd1-3ccb-4672-abba-8d9be73c67a2,11c32ab1-f230-48c9-80da-1b7648f60179,5
d16b785b-680b-49b7-8374-7bddb269fe5d,588097df-e500-45e9-b571-652d5251d3fa,e998141c-a4e7-4e5b-a127-6daae72e7801,6
88c7a247-07ee-4424-ab1d-714a00116cc9,250acf4c-c35b-4593-ad91-2b4dbede4ea0,7fb81259-4dfb-4985-9244-10cfe0d56831,2
e549b3c1-911e-4380-88bb-09588b3e375d,599d3ea3-aea7-49f8-921e-0e5be3f814c7,8072e28e-32b0-4d42-82fe-8d09a39e67ec,4
26c129e0-9f72-4d90-b1a0-482818ec25a8,ea62f5dd-eb3d-4e83-a6e1-707282acfa0f,2f0885fc-751f-472a-a087-7ab0ca46da7e,1
04e49b3c-ada2-40b4-827b-f425297de96a,3d6b44e8-e359-4440-939c-f1ad720489df,510fceca-15f1-40c3-88d9-5136c25b43af,10
9e441e1d-6077-4919-84a6-e2954da81723,c07596eb-9dbd-44e1-a97f-034a2478a209,3d23168e-4796-488b-9ba9-ea77f0478da2,7
38e2e1ff-9e35-438d-b94b-b31904bfffbd,da46e1a1-a003-4401-8be0-bbfeb8171e8c,362ca40c-8158-4c74-86d6-5565af8ecc76,3
6570731f-c3dc-4a8e-8298-49af328a30c2,2686e351-9ad6-43ae-9ae8-656f00ff07e5,d5a76ba4-a29a-4896-b2f8-f088487a763f,1
2f1b9ffd-d22b-4f3e-ad8f-83107adefa02,f9ea7ce1-24a8-427b-9280-c123edbc7931,3bd2fa0f-22a1-4e67-ba90-1878e636d26c,7
4f8f7d3d-ce1c-4377-aa0a-fcf87f5d8762,a2b0055a-a728-48fe-8cdc-230d47cf5dc5,cdca8143-221c-433e-97dc-98c54804baa3,5
c9824022-9aaa-4c4f-b251-db5068fa5a8d,85d3f25e-0d4a-4349-85d4-e9d7861f4abe,1b022c41-e948-4171-b184-a90bd4364750,10
5367452c-1835-42a9-a55c-d929447a3928,ebe456e9-0e85-48e2-896d-d6650c035823,332cc1b8-7f81-420c-a1f9-9513ed567b25,0
93c25e28-011d-44d0-b702-4e73ac229983,35a14cff-35b4-4f79-8a5e-286a8112db79,55972000-316e-4039-9ff0-39ad4f38454d,7
cddc10db-2f6e-4ac9-a756-4bf25eec7bbe,292de373-f144-4f4f-9540-b33b25213449,bf4eb642-1ac4-407c-a13f-eefe8fb8e382,0
470d7495-ed3c-45d5-a373-9f30837a744c,ecc6bc43-deb8-4a3d-9136-970320fe9245,b523d85b-b052-45a8-9ea3-df2496ba43ff,10
c5620a62-6f99-491c-8b6a-12cd450e86ad,608cd95a-e490-4089-ab5a-83461ed600b0,1be82686-baa3-4f8c-b0ff-b4a2b917cf35,7
bc180b21-3eb6-4f9a-9a4b-85bd292be9f2,7cf17b64-b54d-45b6-8c86-f644437511d1,9f7b739a-049b-41e6-80ee-29be4df01afa,7
a5a9e452-22ba-4ade-8db1-586d9c6ac09c,00160d7f-37ad-4bb9-af01-59f3c7c8533f,36006985-ebc6-4d83-856d-c98357fb82a2,1
c3fc4e51-b80c-4d04-9f8d-a7716e51a399,f97c8c5c-f55a-47ea-b604-216dacc4e271,aae4e49e-30fa-404d-8707-cb52631ca6a7,4
bf74c8ed-c222-4c50-8820-29201490f14d,0116bca3-657b-44ec-a773-c774dd917e8a,59b153f2-3dd0-46f1-9413-a82b8233cded,4
39ee03ef-b042-486a-b33f-49dccb972288,9ab04bc5-a454-4fa7-b600-c9425b22935f,e36a6dc3-1b38-4cae-a1bb-57570c537755,7
6e43e3cf-a27a-44ff-aed3-6f2e86ed7b6b,423e9e5e-e98c-4f7b-9108-0c5a4c8ec862,06b1f8aa-6156-4cf1-8059-f272883f6e94,3
8cdcd230-98c8-4471-b386-a53306d87be8,d19b0762-ecea-48dd-ab92-b03481d10062,3c0f43d9-c5cd-451a-b809-34c57df3f399,3
93cae1e4-7ee0-4920-ae20-e8b69d84128d,16ededae-99f1-4e58-b949-651208a48a2e,383a1ba2-e664-4e30-b3dd-0b008f6e9938,10
afe95372-9c22-4687-9bb2-9e0cb49017b9,55fd474f-2914-4321-8fc4-eb2d26a02a07,2dbf5823-983c-45d4-95e5-034bd920dca2,10
a237ce41-2d54-4e61-8480-33e251e4b503,49c75910-aa2f-458d-962d-ea19328810ab,900faebd-c99b-43e0-b46d-ec8a39a6b860,7
21050954-37b8-43fd-9c01-19f81c09f064,a83b1ccb-44c0-4ea6-87a0-903f5ce8b60d,aabf335a-dfc5-4740-bfd5-13e2199f7cc1,8
cd7aa552-49c2-4cbd-b823-b46b7a5a75d2,a23a312b-07ff-4c8f-a350-8b5deac0d2ed,37d6064f-1b89-45c7-9a47-a599cbe79e5a,6
f27bbdf6-ff2a-40ee-8980-b77d5acbe2db,ec8fec72-beb8-4f0d-b2f4-cc29ffa99fe5,49ac1e75-6228-46e1-b740-782022f9483d,2
ad7885ac-e1fe-467f-9e25-f7f08bfbc95c,73a3f6fc-c294-4397-935d-909d79dfaa31,06b1f8aa-6156-4cf1-8059-f272883f6e94,1
a64d72a0-d92e-4bcc-b332-6f80d0fa7b04,1ea17ecb-ac85-4b36-9b86-ea6527d3ebdc,52c76264-4ac3-4c3b-ba97-45f88e9b634a,3
d60fdc7c-c682-4898-8f41-c3d511ef6fd6,99abe2a3-6641-4021-98ce-ce3f8dc65684,5e9f361d-6786-49eb-a35d-f3f1bcbd0d9e,9
30f57416-d86d-4388-ac04-1b23de19a905,6433b358-96b2-4a7d-8cea-e01987d70a65,be815d1a-ab95-4c0c-9fd0-25b5cb52153e,4
d15632cf-218f-4685-a36b-60d369bb6a59,3d01ed22-8f7f-4fc5-81da-a1300cfa18e4,0d570699-f2a7-4a16-a72e-d60827a71c85,0
5b28a007-94ef-426b-a9b5-ce8297a87e86,b391fa17-f1e3-42e3-96b8-46b90f38ba2d,00ee000c-1cf2-459a-938d-59dce749c193,7
c99bbb9c-cc47-4868-b511-d34b140ac154,1f46ac39-9803-4811-bd18-4be2c9cee901,ce5fe141-3dfa-436d-8858-bdcd5043e1f5,8
8db4b857-acf7-48f0-b98d-db85c3f33e28,c34f869f-a095-4ccd-8047-28cb9a99ffc9,0a94ac6a-1aa9-4f63-b5d1-2c82e60af237,7
8a54e9a9-63eb-422d-bf0a-0bf818dbc4ac,8b53a028-4ace-4c7f-9a66-e1c8b785ba59,9682eb7e-2647-4cb8-a80b-39aeb0d46755,4
c5dc4062-7307-4226-beff-3fc5e1d4724c,99f3ef45-61ed-4dac-90ea-e854e65a03ee,c4ad60d8-bf3e-4007-a940-a4dec8684c1b,5
b065bc7b-810d-44af-96a0-29dbcf785d75,e36fc76f-a1fb-47bb-9391-dfdacf310942,aabf335a-dfc5-4740-bfd5-13e2199f7cc1,1
30b38d8f-f37c-4a09-b0f6-bc73a580707a,c1ebd5ab-2aa7-4a3f-adad-db1ebd0841c1,0de1e58a-8ac5-40cd-a97e-e24ba6b34bc6,3
61bf9de9-96d9-4d30-8a97-8dc49b524691,fb9353f2-8c2c-4766-be8b-8cd0475f5c04,def0a5e3-c6c8-4aef-9b39-3d9d76ec545f,2
e82eb5b2-8751-4fd0-9fbd-4b6abc200f10,eff094cc-58ce-4e2d-8f7e-548d22a499fd,fc4fdd6e-861e-47f8-bac3-efac485d0673,1
019fbe9c-d715-4336-9981-c4620fc57701,862f9160-a14c-400d-a93b-2c347d1881fa,51408e2f-0850-4110-b99d-430ba1a28b2f,0
72005374-b68b-4aae-a81a-9f98f924d906,d08ad269-b6e1-4f46-b45a-bad3cf06dbf6,2b22a6d6-e7c5-42fd-b289-a372c5e5e41b,8
21ac1e68-7dd0-4787-a010-3267a79618c6,a32f6c85-7500-426a-8c2f-e718fd2264ad,e33a7c5f-80ba-4456-856c-8199ea1ba53b,5
3ce10787-67e1-424e-9302-bd76521c47fc,ba87608f-c1a3-4a34-a135-fb73f4cbdf23,bd2b4eef-c54b-469b-a08d-26dcc0eafaa5,3
8e32cc54-bfd5-43c0-9d6f-9b2b821a49af,c9a568e5-39c4-4b8c-86ed-db1d2879ee04,631a55ab-552a-4eaf-b63e-54fc38d61507,1
c9cbc128-810f-484a-82ff-2d235b7fd021,923c993c-00c1-4fd3-9e4b-6472a3e6240e,66de82d3-9c16-449e-8153-71ea81431189,10
3d83b218-130c-41f7-bb79-d3c0ee0ee839,5376c1cc-37a5-4509-b930-0711d1139c29,87278b9f-435a-401c-9283-a6ce56859065,1
ce861fce-27cd-4053-8871-7e480ccba84c,00160d7f-37ad-4bb9-af01-59f3c7c8533f,be815d1a-ab95-4c0c-9fd0-25b5cb52153e,7
b6a67de2-5939-4e99-b7eb-54fc70b1ba57,97b7bd8b-217c-4219-b44a-fae594fa1b6e,def0a5e3-c6c8-4aef-9b39-3d9d76ec545f,2
7bd927ea-91bf-4872-b216-60e6410358c1,8dbb7ee6-4c17-4153-a680-449315c9e56d,be815d1a-ab95-4c0c-9fd0-25b5cb52153e,4
ffb4d8bf-190d-436b-9a1b-c8a1ffb2027d,d8d5f8ab-0ca9-4db6-bb78-7e3432569025,c87f331b-4855-4a46-bb63-8201d5552cb9,9
e74ce957-950a-4dd0-bb59-c3f60af3e319,eadd389d-69df-46c6-85d6-7e9d5814d9f2,a78a8601-e4fd-40a1-b9bd-6a7bc57c5fb2,5
d922e4d3-1bbf-45d7-b07d-239105c92771,a1e98df2-fe0c-4d62-83a6-8568c9dda9f3,c7b3a232-378a-4818-bd3a-40a97e3385fc,0
3852c7ed-c91a-4487-bd0e-cd3957916290,39e42a45-b044-465e-9025-53601a9e9a49,332cc1b8-7f81-420c-a1f9-9513ed567b25,9
26a60753-80ae-4197-b7d4-d021390b5ffc,dbcffdac-265d-4a77-ab06-74358deca775,cf30729f-0c9e-4aed-adac-8c19357e8735,5
81993f48-6fbf-438d-9797-7e123d3fbee2,2c1a4de3-8d79-4982-8cc0-443dd24c4c00,bf4eb642-1ac4-407c-a13f-eefe8fb8e382,0
5f791de8-3fa9-4f8b-bf0e-bdf57fc5b964,55dd66ae-cde0-4b09-8933-195b74224152,d0eeabb9-f548-41f3-b12a-05c2ca51fc88,4
a0cf18d8-d8e1-4de4-9d95-0bd80e200c6e,b25cbd88-9259-490e-896d-865ce2d1e8d2,90f3ef84-7afd-4882-8be0-772b9337d898,0
e088d18d-eb8b-4c3e-8723-8df9246eb091,c791e4a1-3ed0-445e-a5d5-c41f1140348a,1cf7f88c-80b7-4766-a92a-216da5d879d5,9
18d869de-67b4-49ab-8acc-86e2045b5ee2,85097087-f901-453b-9933-3e2e3fda3e9e,5e9d4d8d-e6aa-4d69-8e01-20054a5c8fd9,10
0275dce5-2610-43aa-94e9-a9f9a957a1d3,f7a56ef7-f12b-46fd-a9bc-7f1e55dd86e6,943d196a-e8f2-43d0-b4ba-2fdf1c28ba77,1
faef3b1f-b4fc-4bfb-92d3-8343d4c0770a,7917be11-0300-4799-8a98-11b1ffc0046d,e4db7a18-6604-4242-950c-f1d5e19d5b9e,10
71c0d33b-0898-45a5-8751-764f82a8e192,e55adcea-88bc-49cf-9662-780f3aea136d,a70e6ab9-b212-4814-ba4d-12bea5f48eaf,0
7a1e590b-fdfe-4d46-bd53-f605a81309f0,89405cd4-8044-4129-958e-d256388b7809,df448e01-3a05-4a4e-a916-89d51ad4f945,2
e2c110d4-1e3f-4a86-8254-972f63ae26fe,f9f68d0d-a056-4b56-86e3-2508f3d6a648,a6ad79a7-41ef-4871-856d-a523a5e022e1,5
c29dfe80-cdb4-45ab-b916-c8947632818d,77f93a72-f840-44a7-8096-a2c828305932,e72ed30c-e14e-472f-85ba-f4df7ffb5815,3
7e3c15ea-5878-4a7f-9558-8d0ac636008f,9e32fbac-d393-4a8a-9212-83b5b3cb0192,a4269640-5c03-4e7a-97f0-dfb019c1c512,1
f229b891-9096-43f5-9d10-d8c2ec9b3371,3975ed34-3393-4b68-a693-31f58cffe722,8d950ea2-a08f-4ffb-944f-29d2d2e977cf,7
8afc2219-98e7-4534-a808-060068cac86b,9e32fbac-d393-4a8a-9212-83b5b3cb0192,188472d0-1b77-44ce-a47c-6c3c31df5d2d,6
441e6e4f-91c2-4a18-8f21-d528d56093d1,5289fd4b-9495-47b1-bd54-b4a2b0b5c427,e33a7c5f-80ba-4456-856c-8199ea1ba53b,9
45681c55-26e1-44c6-a2ac-6df34cc44740,8205d236-b61a-4cb1-9059-add0e7939788,ad61f72d-96c7-4a98-9b9e-44bf72eeed30,7
109b3d7b-aa7e-49fd-b9eb-ca0e6feb816f,eee9ea04-8ed9-4f19-a714-63974f24e21c,57e3271c-1f16-405a-90b5-ad1454897f22,3
c091eb01-c7f1-462c-83a9-b0b95e5ef0a0,4e3efb9e-1749-447e-887a-32e46eccba4f,ecfe711d-975b-41bf-91ef-eb62defff253,6
1cf2b7eb-a703-464a-92bb-47bfd20f986b,ad8de57e-e9b1-494d-a2bf-885c27e85202,67eb3246-fe91-4be7-9726-b8b019294515,6
41eddd78-39b0-474f-bb6b-6c4bc559cdc8,e4c28802-8184-44d3-b653-3d390a3db2c8,b26f400c-cf8f-497b-af4f-a0c68ed0cd23,3
65d44afe-4e12-4e7b-b099-fada1c18a090,3ca6b920-059c-43ae-9483-bc24d88c6548,2c69214b-876f-4f3a-8eee-67a57b106003,0
4586be01-5c55-425f-abc8-d4b06f4b23b3,3892e93f-7308-4e67-b0f8-0061704efe11,424c0f35-ccd9-4f5b-a283-989185c173e4,5
9ecad956-995c-4142-ab12-b153f3ace3d8,8a4138b1-bd66-410e-a05f-102dae9c6d2b,11dec102-ce2c-42fe-a195-900bd957628a,8
017e868c-51fb-4df2-8a80-4d760e200b1b,04c6bd5c-9ff9-4391-b04d-5c3d0564ce4e,57e91f32-29e9-4e99-977b-9bb839cab886,1
e09ae022-6e2c-4828-9a2a-8b3a44d86b91,f97c8e35-aba5-4ee9-baba-3a737deb0e30,8eede40a-6efe-45c0-87d4-c3873111f8b3,8
84ec7030-4cc6-46ed-b65f-ac73759cc2f9,d3065c54-fa5b-41ad-b39f-cd9553f10dca,6277d6e1-e16c-4b7c-8c4f-444246babbfb,9
90e0c79e-6293-43f9-a7d0-c497cdc950df,66c139d4-89b2-43bb-b34c-d2b9c530cad4,3f4b87f8-6f09-42aa-92f5-0ba4f01551cf,9
e6222a8f-0257-4da0-ade5-b3ff2870cfcf,3e1f65db-d162-4e8c-aa8c-30247e90eb71,cd6e582b-a08c-44c1-a6bd-7106bcdfc5da,2
004015de-1e25-4a5d-96c0-0bed086d6e00,f9f72dab-a7fa-46fe-91c6-3cdfceb8cf4a,7bb87cd4-605a-4dc1-80ad-68d6edd3bf06,3
8cf784c4-fb38-4c42-843f-a6ebbbb6ab38,8340828f-29d1-4aa0-9166-4975b4f085c7,9a261e22-52c5-42ff-8a9e-33a648fcc6ee,3
2b4375cd-27f9-4dce-a057-9870df536f12,fe886917-16f3-4624-a99d-b5f65d064a81,c5c9d2ce-2e4f-48db-a23d-a6bb2bea8d5a,6
b8d6af49-9587-44b2-bb14-2f1385bd0556,e36fc76f-a1fb-47bb-9391-dfdacf310942,a00a5649-7d0d-42f1-88d9-90204b79e229,10
56b40941-584d-4aae-b9be-3aebf0668bcc,ba2818e5-7468-412c-9b00-59f948064160,55c9a6d9-be7c-4a03-8c6a-7a93ff5bfca6,5
7d349c9b-0af6-4887-add8-44fb15054e33,4c6c0ca7-574b-49dd-9012-edad80ac546e,e269e3ae-fa12-4aa2-bd53-64762bca2ed6,8
06f091be-67e7-443f-b431-ceeb3b7d7d0a,e4c28802-8184-44d3-b653-3d390a3db2c8,d0de5e83-5ee8-40da-84b4-d6ac03a73336,8
e7ad42c2-194f-4d3e-8fc1-84d82cf0d48c,9a08181f-e4bd-4472-9be7-47e2b5a95901,78b561ce-43e9-463c-b2a8-7efb9af94ec9,1
733bbcf2-0446-4e31-af03-7986f8789061,599d3ea3-aea7-49f8-921e-0e5be3f814c7,e269e3ae-fa12-4aa2-bd53-64762bca2ed6,10
f5e6026b-eea4-42b5-a317-9785c0ee61de,b2ad2949-01a4-435c-a6af-e15128063521,55688e1a-19c5-4763-8c12-f4ebdff71d79,8
2540078b-9414-4c01-8ec5-64cc8bfd548a,03f28fdf-1930-47c1-8797-96c232df7fbd,bce5f469-0b07-4b3d-a686-be6e0490b202,8
971d15c1-6a13-4f66-b00c-140670b2b9d0,f79f3e8c-a52c-4a27-a130-0aa67f6647fd,7261c2d5-54d6-4ac2-95d7-aca8f5d0cb67,9
52012dba-c1da-4c5b-9202-f3867dfa7cbe,f8d9b39e-ceca-4b66-b0b1-37778c30b427,67eb3246-fe91-4be7-9726-b8b019294515,0
41d602ef-2f1a-49a5-9460-d4b502ab6c0b,ad8de57e-e9b1-494d-a2bf-885c27e85202,e72ed30c-e14e-472f-85ba-f4df7ffb5815,1
b526f557-0355-49a0-bc6b-5bb7c0368dcd,2c1a4de3-8d79-4982-8cc0-443dd24c4c00,6277d6e1-e16c-4b7c-8c4f-444246babbfb,0
151ca4fe-b68b-48fa-93f5-ece86b9f7006,cb1f02ef-a821-4b58-8216-d9d328fbaa63,d4ff090f-91ba-49e8-b439-25ccdf86bc2d,9
5a7796c1-6496-4234-83c7-d35ca783a460,a3d995b9-1bd8-4a75-ac4e-b6a84d581749,5e9f361d-6786-49eb-a35d-f3f1bcbd0d9e,4
1dcf310b-11e6-45cb-be77-fdf45f0b69de,588097df-e500-45e9-b571-652d5251d3fa,6277d6e1-e16c-4b7c-8c4f-444246babbfb,8
e10ed9aa-f40a-4d5f-a11a-8a4e2d1d502c,27a3abb3-53cc-4f90-a345-3302cf384a2a,3f4b87f8-6f09-42aa-92f5-0ba4f01551cf,2
bea83a09-c92e-4b76-95b2-4c90999a1d12,20fb58c0-0d50-4d9b-833f-c4638c337f0b,5867dcdc-fa3c-43e2-8df7-69fabbb66571,6
02acc631-b253-41a3-bcdf-3025c58258e8,b5b5c3fa-088e-41de-a0de-8de783a04f20,9a261e22-52c5-42ff-8a9e-33a648fcc6ee,4
e85ae905-4d74-4c9d-a240-e91f77f17ac7,c146f8b0-1e09-49f5-afb6-053c0f6dbfee,3ac5d4dd-c0fa-45b5-868d-1c93e2fff7b7,2
5bf5776f-5547-4b4a-8f04-6fa839fea9c9,b0990d9a-9611-4b17-9259-68e562693cb2,e582facc-d92f-4ab0-a5d3-4bea44b404f4,9
99a533ff-7643-454b-9c29-f8e4e2226508,f9d483c2-50a9-4959-9054-3965d8ea24fb,632f3500-0543-4ed3-8458-5f12f77c07e0,5
638f4734-8e21-4042-a01b-a52fabf1d253,27ea5aa2-9cde-4c50-bc7e-1accd56a5d6c,df6d35ff-d57a-4cbe-b206-7fd2d6d54b9f,5
1455cd21-6ea0-4feb-9f85-f0656ac9f4e9,ffb8b70d-5e54-432a-9263-e3d39c5a2401,6efc5d94-64a2-4066-b3e6-5d8b9fbb340c,1
78c22a25-0e01-4081-94e1-8d10abdf1eb4,3e785ead-06dd-45ec-9138-6c0d9ae7e2b1,8a0e7791-af60-42d3-bf06-9c9351eddbf5,1
5875894a-2f09-4dd8-9e18-0a21b3b08f1a,da8f684d-d8de-4554-a602-bd7df8b9c6f7,12395c6a-ede2-406f-bee2-ebb8cc04f184,0
1f4f6a72-3c34-445c-a0e4-d0b75793aecb,1dc3cd6e-c5df-4313-a287-2e5d07e0ac95,52609c54-05df-40e0-aa79-aa9b00208b80,2
9bf65ea8-8bc1-454a-8144-2edf83172d0c,c69358bf-7cdb-4378-aaf0-8f1c8e480d16,4e2673c6-7a7c-461b-b735-3b1f08ac2a88,9
db277b36-13e9-4c35-aece-e61b7ce53439,4f5d9901-6e66-45cb-9a2e-71cbec729eed,9f7b739a-049b-41e6-80ee-29be4df01afa,10
f087a72e-c9c5-4242-831b-c5eba8bc1f8d,fcb8a3f9-31b3-490e-aaa6-84b6d95dc0cc,b40f3a93-2963-4b5b-b234-ed178e9072f5,7
1e2ffc77-ee17-4f0f-a073-baa59cdad77f,a01276c7-7461-469a-8cfd-a469c77f959e,7f7962f7-726f-4b55-93e8-f2268fae8545,3
0e0f3484-1e20-47ce-a32e-337a31f083af,2c339ca7-1e2a-473d-ad10-df66a583d0fe,406f06f1-9ced-4305-a2bb-7c0a2e912f17,1
d99d4091-98d3-4544-b342-2c92717bcdb1,f9609ac1-ade6-4c84-a8c9-42bd6f82af54,6277d6e1-e16c-4b7c-8c4f-444246babbfb,5
93aa7ec3-7007-4d59-a47c-1f6b2ab3f903,5471220a-6b91-47c8-8fcb-a8dfad9bfae9,b2b4f1f2-ad8b-4675-9532-30c22acf4876,10
9ea18f0c-7718-4bd3-b307-8241cbecc840,baafef9d-0d79-4017-9d1f-f1a599f26cbd,08f33f0f-bf58-40fc-90c2-3ef231d9319a,10
03948832-f815-4781-9ee3-685268fdb75f,dbcffdac-265d-4a77-ab06-74358deca775,a779eb1a-8f96-4220-ba39-0a2fadf083ac,6
9b5ff56d-1d76-4ff4-99ee-ab10d8ce6439,af325e57-b459-4c90-9c87-45fe15888479,8444352f-d998-4111-8968-f93a2db6297c,4
aa906b25-07be-4a7b-882a-be2dc05c0a7d,74f45e8c-1397-45c4-935f-23d2b1c66fa4,f9560d2e-bb32-460b-bc0c-ca7c40d19283,7
35d6e1a4-47a6-4f31-94be-b94df8284060,224425dd-1645-4c30-8415-68a41d4855ce,ea7004e3-61c3-4bfb-a989-a99b4b591ba1,4
0c343b55-d88c-4021-a8fe-5f5be321d2f4,ce37fda3-ea00-4d7a-a4d6-b43730b6e2a5,efdc97ad-fbd2-4efc-b48d-2e8d80724f80,6
33daf568-41ec-44d1-89d0-558b71ed6ef3,878c8f3f-47ec-4cdc-b4ea-d49d7a23948f,6af3900d-eddb-4e35-ab08-97bef1204fd2,5
91ef41d4-f1dd-45b5-b7e8-6efa059bb3ee,e8c00780-a03b-4119-a274-8419495ed84d,b26f400c-cf8f-497b-af4f-a0c68ed0cd23,9
9f66f7bd-d98c-4700-874e-17d5a30c12a9,d3065c54-fa5b-41ad-b39f-cd9553f10dca,b28d0360-4f09-4f79-bc2a-74cb020ab048,0
8ecfa98b-c621-4f5c-b839-d95863ac8f05,f9609ac1-ade6-4c84-a8c9-42bd6f82af54,eb1ba193-5852-4e80-97a4-0408e126e947,6
d1390413-b83e-421a-af5b-29331dac957f,4198b576-cca1-49db-909f-e53d8c93032c,3e16bf8f-5342-40c7-939a-e2a93586c64d,7
